,GenNorm,LogNorm,T
CZOO,0.524073386172013,0.34964365285306365,0.5998324247062056
CZR,0.5938931947884807,0.2581544224545933,0.9684509368225825
CZWI,2.7925915903506047e-06,1.2918825834873335e-06,1.0396151603649271e-07
D,0.0001894763713033386,0.009999839128632448,0.007125286875864223
DAC,0.8897543055441568,0.6664731543798517,0.9865257655537187
DADA,0.9079923122499883,0.9671860274443289,0.8370919505564901
DAIO,7.940335760965657e-06,0.0005013512935570851,0.0002331789592554216
DAKT,0.00562640350785637,0.05336524731658765,0.02801899068997271
DAL,0.8488045556793853,0.756066434872097,0.8542803388677769
DALN,0.9016758200020774,0.09202343122935053,0.9359795907948382
DAN,0.0026647578080321033,0.08979951344208015,0.1101614213438088
DAO,0.6549908932068587,0.000868334180699315,0.9837122723910963
DAR,5.274019622189672e-10,7.218799880177331e-10,1.2078409858772304e-10
DARE,0.1677245980894183,0.024212596205934855,0.8108522921872905
DASH,0.9140240703230316,0.6370383344424326,0.8892786139224932
DATS,0.6777418170427575,0.5955388905876113,0.9005751820336544
DAVA,0.9993022734627435,0.315158203273604,0.9879076330369532
DAVE,4.302047562917737e-05,2.127006706993309e-05,0.0028430505811881668
DAWN,0.7983165681187172,0.3014221631208529,0.7755918709197852
DB,0.35386566051298896,0.48019935503866196,0.27013822282012023
DBD,0.22681610865888846,0.5155395506124973,0.6639732263840826
DBGI,0.9511040830615659,0.21277515184411888,0.9616560981170714
DBI,0.5482268153278191,0.8155382331921285,0.5478837799395232
DBRG,0.9885685627273088,0.2938158078893037,0.9516459601650887
DBVT,0.7626025565909226,0.8878586990183193,0.9726873685589842
DBX,0.9622319850255299,0.8939709635128271,0.9373879484050868
DC,0.7171219811061652,0.11961154678915054,0.6061960734535761
DCBO,0.6203923076270501,0.5158180645911783,0.5108023123391745
DCFC,0.1053337127856836,0.12414348723540325,0.9520112819359137
DCGO,0.9646906519531016,0.4893890551970229,0.8196547343356544
DCI,0.00011368006149782378,0.032601166471004084,0.02015338440261427
DCO,2.0340647562923048e-26,5.07498319377956e-15,6.533242202887337e-25
DCOM,9.302730350922476e-08,1.5023725451580387e-08,3.542768138169757e-13
DCPH,0.99924523313115,0.9629203464613906,0.9945797447403804
DCTH,0.6499002535279392,0.00033851111743688996,0.9525423520177518
DD,0.6072180179109901,0.4131008638738679,0.6811822288145231
DDC,0.9921181958035558,0.3963286455544236,0.9500552872844824
DDD,7.211740992296801e-05,0.02939424136419233,0.04644886337206533
DDI,0.8973981188767166,0.050523330172524084,0.8277473958046381
DDL,0.6518360024602178,0.00041589078436655275,0.8582988127089466
DDOG,0.5271428238083757,0.6841040581884867,0.6725728368601176
DDS,1.0667780152443874e-18,8.231807194209921e-09,8.984515487478735e-14
DE,0.6019251334688203,0.673436208788138,0.6144962822911741
DEA,0.5570805630425365,0.1798264385239121,0.8562689633953324
DEC,0.9443059945507459,0.49477882193295786,0.9504762241141017
DECA,3.987207582673244e-09,1.0468485394276894e-08,7.02074057795567e-08
DECK,0.4397053967806043,0.611419420087328,0.46464084321128685
DEI,0.9848045713921878,0.9986951800612595,0.9891618986103508
DELL,0.24582823463527792,0.15613000785821785,0.9029895827422678
DENN,0.025646422925157397,0.03147928062753502,0.27761142578189724
DEO,2.0199407605767404e-05,0.16705718220823396,0.18157583660513532
DERM,0.9323536422581646,0.8013245037480303,0.9817449400991498
DESP,0.8255124043549931,0.7895370826006807,0.9335811429862022
DFH,0.8106940135947739,0.45145517924130585,0.9834280228260706
DFIN,0.7397395525237267,0.012339348958052776,0.9570241586910445
DFLI,4.581605833593549e-09,2.6569679841298772e-08,1.3865963107911392e-07
DFS,0.988777750796081,0.9751919508136843,0.9706355571417039
DG,0.8945801155690158,0.38581996110145045,0.8042083862576367
DGHI,0.15311644960101878,0.27994058374119746,0.7973589086439443
DGICA,0.8387853604113774,0.8483381330864965,0.9640374850863995
DGICB,5.274019622179425e-10,1.9443275263655328e-10,9.273381971794333e-12
DGII,0.09744654962062627,0.031016934668786744,0.08260043141789952
DGLY,0.00014041862200349242,0.008628519361833509,0.023760798723134746
DGX,4.989545813662512e-06,0.05354591748752868,0.22487562699502106
DH,0.5978908820267961,0.6139511984774477,0.6751603142659027
DHAC,2.0603354188662727e-09,8.496706276137279e-12,4.91043121937765e-07
DHC,0.009950558648620933,0.042391900733104504,0.27536690005305153
DHI,7.940335760847455e-06,0.0005663539809248608,0.0006168028585424867
DHIL,7.682212286859844e-09,2.021343770733881e-08,2.1769776784971615e-08
DHR,7.548252926945783e-05,0.0007681526699432339,0.0007251216183868925
DHT,0.9249293832049428,0.4178311440081508,0.8800700401805741
DHX,0.9623113618713801,0.941525602692972,0.9830016924663146
DIBS,0.8292118053209749,0.032465997476287756,0.9457441514639655
DIN,0.19358114414922567,0.3778266455836622,0.30007513117119666
DINO,0.0023451904209904617,0.049424831962731175,0.5390800278031815
DIOD,7.682212286855255e-09,1.878659893071502e-08,9.277437565361485e-11
DIS,0.8785710825094919,0.5264109084940642,0.8342560029136618
DIST,1.4067140494139656e-12,1.3659447858771211e-08,2.5733689831600696e-08
DIT,1.2879302107630788e-10,1.7818927662890619e-09,6.510639690995898e-11
DJCO,1.7624854051362443e-21,2.1557029656494643e-23,2.115193870964798e-45
DK,0.9999454087487282,0.7996472386408171,0.9998705654534148
DKL,0.5828775120690367,0.8885929484902769,0.62689637438738
DKNG,2.97850530148026e-14,1.9293805837538008e-10,6.881355478322641e-10
DKS,0.8716503579498159,0.7203488017710877,0.8788056006561799
DLA,0.0017733321972176475,0.0023121817162274905,0.0006879260861810677
DLB,0.6930177599408676,0.07512250074196125,0.9417040406616988
DLHC,9.396376038798508e-07,1.0372655372476803e-05,1.7936990509321185e-15
DLNG,0.970890995393351,0.7545630725268564,0.9162147315398919
DLO,0.8242105846976648,0.9308484638068495,0.9126620187530773
DLPN,1.7052698956435882e-15,2.0433002253895906e-15,6.60147681038843e-31
DLR,0.28339738266809467,0.32505278284324446,0.7342329870696326
DLTH,0.8623901293874763,0.05843075072766746,0.7281958757242694
DLTR,0.0715460108963879,0.06757360009264701,0.12830772985433114
DLX,0.2962883029397707,0.1424782645491398,0.22261697608390962
DM,2.7925915903506047e-06,2.7403447869503387e-06,1.8964031965178568e-06
DMAC,7.604074901397164e-14,1.2580659594135275e-14,1.7750619056828955e-16
DMLP,0.9909702586243538,0.15936636730983644,0.8782304511984541
DMRC,0.6682648003072261,0.39460371602551425,0.8625633143695426
DMTK,5.418411762416987e-14,1.3592590608934676e-14,9.037755163761625e-19
DMYY,6.65514947538473e-12,2.6537827689584616e-11,4.462572409447008e-11
DNA,4.8017270734863576e-05,0.020761521410908368,0.1872966001484614
DNB,0.9808364224112942,0.30730878662966277,0.9942983871643444
DNLI,0.8242732255834896,0.5427335094231424,0.35862676531186855
DNMR,0.0007682122634226074,9.34959010440624e-07,0.027901258518709837
DNN,0.6607578557280516,0.2946982539031535,0.4072080108081386
DNOW,0.779658089440091,0.13327731485124383,0.9276980791389696
DNTH,0.9774348888655773,0.4300208336047008,0.9672474039857172
DNUT,0.8074830935544407,0.2945832993544726,0.9245560080395306
DO,0.0809126310257442,0.6457252151459555,0.17662037609055414
DOC,3.8056169082100984e-05,0.019697184641434107,0.07304307270159016
DOCN,0.8205602608381307,0.5825550386818341,0.6811230596350896
DOCS,0.6150372247433633,0.44611563179035485,0.8043576533533612
DOCU,0.8512604253476299,0.8658678872735547,0.8445662952774086
DOGZ,0.020819718196112946,0.13025177569200252,0.8200451803240798
DOLE,0.8644069170428839,0.7072363817605436,0.9452859742610294
DOMA,0.1835265821292662,0.01216185451609253,0.09396225547905857
DOMH,7.901442748129211e-22,5.550422344947225e-13,1.7763332974625292e-23
DOMO,0.942089612737155,0.9094949610143891,0.9350463528130304
DOOO,4.36066491430896e-17,1.1883506063569623e-17,1.069833693683745e-34
DOOR,4.360664914257119e-17,1.462587620819084e-17,3.894582419733661e-25
DORM,0.03974430054774214,0.06357628473040955,0.038519173956990116
DOUG,0.8156272556037676,0.42990384362058587,0.7965059876251969
DOV,0.24442444560675103,0.6813084837456083,0.2547538706386506
DOW,0.7338974777361813,0.5002389473003199,0.705743554619241
DOX,0.8411189228953857,0.9071827136889291,0.8627976073976624
DOYU,0.9797309739223038,0.8731208759096397,0.9607291580114611
DPCS,5.274019622189826e-10,4.887082625483992e-10,2.6257440816988787e-10
DPRO,0.12917919808076506,0.4528929704294359,0.3460126472029429
DPSI,0.4932534097348731,0.0031013619380598767,0.9864775451278983
DPZ,0.7861401356112144,0.6160396561367409,0.39721938949793956
DQ,0.7164019647497132,0.39308469522868217,0.8872680290518393
DRCT,0.7267417750456632,0.1426356389794211,0.7566631968754751
DRD,0.007149385237788741,0.02946827868935642,0.05852891143729644
DRH,0.9909062372822114,0.47907175628323273,0.9796617107804119
DRI,6.829667834589117e-07,0.02720316004226664,0.0706127252315667
DRIO,0.7250192248816172,0.23050127594734116,0.6986045854316723
DRMA,0.9185125455907175,0.3407834389274911,0.9848080136334468
DRQ,0.6107315290655354,0.36335012082396856,0.6599978588628199
DRRX,0.9071028496695266,0.42552728991560584,0.9416533775259287
DRS,1.191753375192877e-19,1.3776782883649792e-19,8.697930408587553e-62
DRTS,0.079690349682902,0.010115769249206319,0.5634610165096388
DRUG,6.486587175823851e-05,0.00015252111163248532,0.02548206051809432
DRVN,0.9949258848776497,0.6702428638450544,0.9842728859910383
DSAQ,1.0336751488809336e-05,1.2753308368541122e-06,5.020695394634233e-05
DSGN,0.7910651630615507,0.27850888226749126,0.4864481726698382
DSGR,1.2879302107630788e-10,3.650356242406988e-09,6.432078196914669e-17
DSGX,0.14048041277991263,0.29960676536484643,0.5029381904885938
DSP,0.9788054476406615,0.8873693710608795,0.9452906685244449
DSS,1.0110322965288264e-32,1.386774177964162e-89,3.403729838874708e-50
DSWL,3.3875394992099375e-05,2.461233630431878e-05,4.776214043134006e-05
DSX,0.968164155813627,0.5149190494455953,0.9515042423678529
DT,0.9704090122232891,0.8748543225051868,0.9795747445324197
DTC,0.9004323394842041,0.9240800686516125,0.914243137480803
DTCK,0.6775196475701852,0.03738539219772996,0.7391232861073596
DTE,0.0008573816084695984,0.0014509540765355045,0.0016001882019978098
DTI,0.00033553808586861335,1.824773544997407e-05,0.0004315219440629436
DTIL,0.8293590698283344,0.5037475189033007,0.7831680913644629
DTM,0.29157609426570263,0.5090779231956685,0.4677947907333404
DTSS,5.003052050739413e-06,8.351160087810623e-09,0.0062755109381634755
DTST,2.8305159968284056e-13,5.783879042370103e-13,1.2652586066693708e-24
DUET,2.8305159968557817e-13,2.0982703031192123e-11,5.436339916531523e-15
DUK,7.54092412113346e-05,0.10714206308641894,0.15054115465661577
DUO,0.37777911718919954,0.0016699323363189578,0.2521629385563242
DUOL,0.7560824998125635,0.5672485994732195,0.804699953550107
DUOT,1.2318400116214828e-14,3.2472667406993435e-12,2.0143094293344414e-13
DV,0.9972826267985081,0.9600413576695578,0.9899594558323452
DVA,0.0016396022830855728,0.23895489339387954,0.5433810212565983
DVAX,0.9107690569482179,0.4882789939978056,0.9851178366498082
DVN,1.533679109070204e-11,0.0007463545173422848,0.00040415910600766973
DWSN,6.438646606571942e-18,1.39824942337725e-16,2.8299823400589547e-51
DX,4.267033549992109e-05,0.0004154148413066529,0.00018147237677575818
DXC,0.00018399456216504768,0.01193960391347526,0.015172501628808788
DXCM,0.7791455270793137,0.026889973143761292,0.9845519356689635
DXF,0.6180317891973678,0.5971606486318619,0.6918197205683008
DXLG,0.13190780905393795,0.010689411995636444,0.294307828608235
DXPE,1.4067140494372026e-12,2.5495621891705607e-12,4.4079596734832495e-23
DXR,9.004650369379582e-19,9.863995711129157e-18,2.8958749172645996e-27
DXYN,3.49230148045865e-06,0.0012246279053900189,0.0004892776063938259
DY,1.491243374068558e-20,1.3847057421007505e-20,1.2272507762923007e-47
DYAI,0.11910071100307029,0.07586083397134447,0.058412274974436906
DYN,0.8229088523029113,0.0331691329617082,0.9909607941128258
DYNT,1.4912433785713454e-20,8.978266595701999e-22,4.512301499988659e-20
DZSI,0.9247866182046566,0.836437982701955,0.9605478559145171
E,0.6523730994330841,0.547346065222579,0.6390225383971382
EA,0.002564131351267096,0.009897867065034704,0.004601094795830485
EAF,0.8737573190645516,0.39134553588905896,0.6883458710395784
EARN,0.5733772903263725,0.1043574143161845,0.6790817105130154
EAST,0.0003355380858685536,0.00018943769418618587,1.0694670595839988e-08
EAT,3.4682757051634344e-05,0.00686999887554518,0.00689064884890811
EB,0.7977511589847109,0.7283753444426759,0.7586929706907899
EBAY,0.9379424456796359,0.4552618110461951,0.9729656953751081
EBC,0.8720816003021734,0.3340053575692058,0.6663681909505748
EBF,0.0035452550912894454,0.0003683728804607123,0.0017839850036969196
EBMT,2.830515996878629e-13,4.29333045687558e-12,1.6317152717434314e-19
EBON,0.8653934554074204,0.07636577864446592,0.9960500916511713
EBR,0.9158578686244844,0.6202232367701295,0.9564722245616107
EBS,0.9508445492067129,0.21662074961270839,0.8912497255800191
EBTC,0.0003355380858685536,0.003650298572727362,0.0001384802315224505
EC,0.9996479938370861,0.4415848632410957,0.9554722326470627
ECBK,0.7731359710457305,0.1121930816117136,0.9095321891972631
ECC,0.7298266487899432,0.49123869555059274,0.7617795715645593
ECDA,7.940335760965787e-06,2.0538278666865467e-08,0.0006564753168801785
ECL,0.00012237590401837015,0.0005058185918679828,0.001393610608433682
ECO,0.7655534220679809,0.930379838102286,0.7770112139504761
ECOR,0.9963896182038959,0.23623905375387577,0.9946522745714459
ECPG,0.570863007384417,0.6056200055921701,0.8475119287075832
ECVT,0.7821415291921989,0.3685212294235739,0.9736804739350841
ECX,0.00013868917361387282,0.08565060572812666,0.3923869684235193
ED,0.000996407598038651,0.007424172727175882,0.056925044553516546
EDAP,0.00021779853269542011,0.08441072545223871,0.09914740173750691
EDBL,0.7430110776948353,0.38395683866229025,0.8347845011321068
EDIT,0.9051323770351919,0.4239662541814503,0.9497248513445333
EDN,0.6437235284549542,0.928361915490917,0.6817924691729556
EDR,0.9836763319755135,0.5203337800947851,0.9090073030094953
EDRY,0.9599782051383359,0.5321351951714154,0.993633941317848
EDSA,1.4067140497551447e-12,2.7093447230891477e-08,2.57964043329916e-18
EDTK,0.6659971928417627,0.03479882649070709,0.9892796921979605
EDU,0.97269883159007,0.7437910508912317,0.819229382022318
EDUC,1.7624853993527764e-21,1.5789763698074823e-22,1.31589450865215e-26
EE,0.9837576967640503,0.8913871423672856,0.9371888637443304
EEFT,0.0016878603164018902,0.0573110477470663,0.03626110451611719
EEIQ,0.7676475721051422,1.719827178613045e-06,0.00523828243113611
EEX,0.7609101847912783,0.17348071479443705,0.8628629189912431
EFC,0.07340242289707322,0.006815923990834194,0.24047251301363526
EFOI,0.0007682122634284916,0.002682591448953109,0.003244944897639379
EFSC,3.5309206708142245e-05,0.00014261264604155066,6.67685450491843e-11
EFSH,1.3977868089117023e-49,3.210572971307605e-23,9.58922254123329e-31
EFTR,0.0071493852395917434,0.0025411925750327136,0.0047444296256562435
EFX,0.0031957367558791416,0.01775358149477202,0.045093879355127986
EFXT,2.278941779110997e-16,2.5560127256761556e-10,1.7834550596082822e-16
EG,0.013354771469190951,0.03947430327728252,0.09611733200101591
EGAN,0.4732497966883168,0.9584530738075515,0.5100769082328189
EGBN,2.7996529674074357e-16,2.0426727175909163e-17,3.0245196586871363e-52
EGHT,0.3020552071694518,0.37608807847864156,0.7970890564366132
EGIO,0.8960387270917193,0.11285497555423196,0.9972455882742948
EGO,0.8755627935159317,0.5317144499484653,0.7944054694010794
EGOX,0.9508447084678391,0.20701394081386693,0.9569100455632212
EGP,9.237071258919634e-06,0.0031985839078851885,0.0012414021457812785
EGRX,0.5926926294651171,0.5304931073467718,0.7826494380585372
EGY,3.0237615647538514e-07,7.931559666666015e-07,1.688824024898762e-07
EH,0.6268188717895242,0.19950612102823118,0.8337598533163817
EHAB,0.9983260696230852,0.8946747926996306,0.9852637331607605
EHC,9.302730350923576e-08,0.0001861396267143359,0.00015771007550630927
EHTH,0.9075239296448806,0.20322696274690488,0.8275570585536949
EIG,0.709321456718035,0.08588719279958323,0.7347845136958301
EIGR,0.9135886829271452,0.8594584914929962,0.9121170269657102
EIX,9.542664385144257e-06,0.051983488977921044,0.045988063544852964
EJH,0.17516307877755022,0.03897159383318127,0.9647832511259208
EKSO,0.8011637761818708,0.3748397996923295,0.9036634084030687
EL,0.5170462407920968,0.8341244970436404,0.3533522676930153
ELA,5.418411761063638e-14,4.740037615860998e-13,1.3168821919024356e-11
ELAB,0.32397388647856007,0.1377725557513214,0.3351676025078467
ELAN,0.8986604636706689,0.8507908639296975,0.9013470354827221
ELBM,0.7152684654816703,0.473686432308843,0.7606455267837717
ELDN,0.5201975417450067,0.2772693961306084,0.9745597241549108
ELEV,0.9900046741330818,0.8435595720002339,0.9975357711939138
ELF,0.6786910768535019,0.7240233270128983,0.88457900677708
ELIQ,0.8080257719917106,0.05360181400858732,0.9239094586269059
ELLO,0.00014041862200350402,0.0026469783117915036,0.004462560123483894
ELMD,0.16013311953543263,0.16895869122286322,0.6257496035159313
ELME,7.940329414892662e-06,0.0008706577615763544,0.0014417233591825784
ELP,0.700699740633766,0.5266178077823815,0.8280566898608093
ELPC,0.9983954430304438,0.9471042686854365,0.9991980326155337
ELS,0.4530189005396966,0.4586937578365331,0.7079210059321372
ELSE,2.7996529676940855e-16,4.715821018846258e-18,4.6732084672130405e-38
ELTK,1.906884542091292e-06,1.2494728212519096e-06,6.851435471659315e-09
ELTX,0.7211826953106311,0.3056334954908223,0.7603340577582759
ELUT,0.8060322742010781,0.8690887888714367,0.8069026246131116
ELV,0.9292540147579037,0.804510451672453,0.9856298177899985
ELVA,0.019949168729410105,0.012275672325890552,0.03361202450172618
ELVN,0.9325246509042564,0.10443003161419606,0.5164168827677946
ELWS,0.8858339633098394,0.2711317820360233,0.9153702654114803
ELYM,0.34316311468845706,0.1595277493899363,0.6169315988642109
